ParkName,ParkCode,LocationID,LocationNumber,LocationType,StreamName,County,ReachID,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,StartTime,EndTime,TransectNo,TranLoc,Taxon,SampleCode,PercentRangeOfCover,PercentRangeOfCover_Midpoint,TSN,AquVegGroup
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,L,Mosses,5,50-75%,62.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,L,Nasturtium officinale,2,1-5%,3.00,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,L,Persicaria hydropiperoides,3,5-25%,15.00,20857,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,M,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,M,Filamentous green algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,M,Mosses,5,50-75%,62.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,M,Nasturtium officinale,3,5-25%,15.00,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,R,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,R,Filamentous green algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,7,R,Mosses,6,75-95%,85.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,L,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,L,Filamentous green algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,L,Mosses,6,75-95%,85.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,M,Bare Substrate,4,25-50%,37.50,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,M,Filamentous green algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,M,Mosses,4,25-50%,37.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,R,Bare Substrate,1,0-0.99%,0.50,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,R,Filamentous green algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,R,Mosses,6,75-95%,85.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,9,R,Persicaria hydropiperoides,3,5-25%,15.00,20857,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,L,Bare Substrate,1,0-0.99%,0.50,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,L,Filamentous green algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,L,Mosses,6,75-95%,85.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,L,Persicaria hydropiperoides,2,1-5%,3.00,20857,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,M,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,M,Filamentous green algae,3,5-25%,15.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,M,Mosses,6,75-95%,85.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,M,Nostoc,1,0-0.99%,0.50,1146,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,R,Bare Substrate,2,1-5%,3.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,R,Filamentous green algae,2,1-5%,3.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,12/30/1899 9:00:00,12/30/1899 13:30:00,11,R,Mosses,7,95-100%,97.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,L,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,L,Callitriche heterophylla,3,5-25%,15.00,32053,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,L,Elodea,4,25-50%,37.50,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,L,Sparganium americanum,4,25-50%,37.50,42313,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,M,Bare Substrate,2,1-5%,3.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,M,Elodea,3,5-25%,15.00,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,M,Sparganium americanum,6,75-95%,85.00,42313,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,R,Bare Substrate,6,75-95%,85.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,R,Batrachospermum,2,1-5%,3.00,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,R,Elodea,1,0-0.99%,0.50,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,R,Filamentous green algae,1,0-0.99%,0.50,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,1,R,Mosses,2,1-5%,3.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,L,Bare Substrate,6,75-95%,85.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,L,Batrachospermum,1,0-0.99%,0.50,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,L,Callitriche heterophylla,1,0-0.99%,0.50,32053,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,L,Lemna minor,3,5-25%,15.00,42590,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,L,Mosses,2,1-5%,3.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,L,Nasturtium officinale,1,0-0.99%,0.50,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,L,Persicaria hydropiperoides,1,0-0.99%,0.50,20857,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,L,Poa annua,2,1-5%,3.00,41107,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,M,Bare Substrate,4,25-50%,37.50,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,M,Batrachospermum,2,1-5%,3.00,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,M,Filamentous blue-green algae,2,1-5%,3.00,-999,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,M,Mosses,4,25-50%,37.50,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,M,Nasturtium officinale,3,5-25%,15.00,23255,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,M,Nostoc,3,5-25%,15.00,1146,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,M,Persicaria hydropiperoides,3,5-25%,15.00,20857,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,R,Bare Substrate,3,5-25%,15.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,R,Batrachospermum,1,0-0.99%,0.50,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,R,Mosses,6,75-95%,85.00,-999,Mosses
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,3,R,Persicaria hydropiperoides,3,5-25%,15.00,20857,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,5,L,Bare Substrate,6,75-95%,85.00,-999,BARE SUBSTRATE
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,5,L,Batrachospermum,2,1-5%,3.00,11665,Algae
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,5,L,Elodea,3,5-25%,15.00,38936,Angiosperms
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,04,Spring,Pulltite Spring,Shannon,OZARSPRPUL,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,12/30/1899 10:00:00,12/30/1899 1:00:00,5,L,Filamentous blue-green algae,2,1-5%,3.00,-999,Algae
