ParkName,ParkCode,LocationID,PeriodID,EventID,Pct_CloudCover,WindIntensity,PrecipitationType,PrecipitationIntensity,SH_Springs_Present,SH_StreamFlow_Description,WeatherComments,AdditionalComments
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT01,OZARRMFISH2006OCT02,OZARRMFISH2006OCT06,0,Light,None,N/A,0,unknown,,Boundary of reach located at second riffle upstream of confluence with Jacks Fork.
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT02,OZARRMFISH2007Oct01,OZARRMFish2007Oct01,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,OZARRMFISH2009Oct05,OZARRMFish2009Oct13,100,Light,Rain,Light,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,OZARRMFISH2012Sep24,OZARRMFish2012Oct02,10,Calm,None,N/A,0,unknown,,high conductivity made electrofishing difficult;  backpack kept shutting down; horses stirred up sediment during sample
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,OZARRMFISH2014Sep22,OZARRMFish2014Oct02,90,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,OZARRMFish2016Sep19,OZARRMFish2016Sep21,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,OZARRMFISH2018Sep18,OZARRMFISH2018Oct02,30,Light,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,OZARRMFISH2022Aug29,OZARRMFISH2022Sep13,10,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,0,Calm,None,N/A,0,unknown,,sampling difficult due to deep fast water and veg
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul26,70,Calm,None,N/A,0,unknown,Rained for approximately 1 hour yesterday afternoon around 5 pm.,Fast flows and deep pools difficult to sample; vegetation made it difficult to see stunned fish; water clear - visability good.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Jul29,50,Calm,None,N/A,0,unknown,,Water had slight cloudiness during fish sample; some deep and fast areas difficult to fish sample; not many fish in center of channel - mostly margins; some fish escaped due to dislodged plug
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul25,40,Calm,None,N/A,0,unknown,Rained day before,Cord on barge broke at Transect 5. Only sampled 114 m of reach
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,OZRSSprngs2019Jul29,OZRSSprngs2019Jul29,0,Calm,None,N/A,0,unknown,Rained previous day,Water levels normal
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,OZRSSprngs2022Jul27,OZRSSprngs2022Jul27,40,Calm,None,N/A,0,unknown,No rain in several weeks.,Water levels about average.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul27,40,Light,None,N/A,0,unknown,,Water lower than past years; difficult to shock and collect fish due to amount of vegetation. Didn't see a lot of fish getting away from boat
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul26,85,Calm,None,N/A,0,unknown,,Spring run lowest levels on 6years
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Jul28,30,Calm,None,N/A,0,unknown,,mist rising from water during electrofishing
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,OZRSSPRNGS2018Jul23,OZRSSPRNGS2018Jul23,50,Light,None,N/A,0,unknown,,Backpack shocker kept overloading in backwater. Dialed settings to 200 volts. frequency to 40 pps. and duty cycle to 30% and ran fine. Boat motor died 3 times while electrofishing.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,OZRSSprngs2021Aug03,OZRSSprngs2021Aug05,5,Calm,None,N/A,0,unknown,,Water slightly cloudy. water levels normal. Transects off from typical location due to faulty range finder and incorrect GPS location of lower boundary.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul22,75,Calm,None,N/A,0,unknown,,Velocity was extremely fast in mid-channel making it difficult to stun/collect fish.  Stayed mostly to margins.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul25,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul28,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,OZRSSPRNGS2017Jul24,OZRSSPRNGS2017Jul25,30,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,OZRSSprngs2023Aug01,OZRSSprngs2023Aug02,30,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2009Jul27,OZRSSPRNGS2009Jul28,100,Calm,None,N/A,0,unknown,,Water on river left (main channel) was swift and difficult to net. However. didn't see lots of fish in swift current. Used 2 backpack shockers simultaneously (1 on side channel & 1 on main channel)
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2012Jul23,OZRSSPRNGS2012Jul25,10,Calm,None,N/A,0,unknown,,water levels low
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2015Jul27,OZRSSPRNGS2015Aug06,20,Calm,None,N/A,0,unknown,,water levels up ~ 0.5ft from normal; difficult to sample fast riffle/run on river left near bottom of reach; could not sample middle section of that riffle/run
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSPRNGS2018Jul23,OZRSSPRNGS2018Jul24,0,Calm,None,N/A,0,unknown,,Only 1 backpack shocker used to sample rather than 2 in tantum as used in past sampling of reach.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,OZRSSprngs2021Aug03,OZRSSprngs2021Aug03,20,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,OZRSSPRNGS2008Jul21,OZRSSPRNGS2008Jul21,100,Calm,None,N/A,0,unknown,Scattered showers forecasted,Vegetation made it difficult to see some fish- fish got caught in veg.  Deep pool/run difficult to sample. soft sediment on river left made it difficult to get all the way to the bank.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,OZRSSPRNGS2011Jul25,OZRSSPRNGS2011Jul26,0,Light,None,N/A,0,unknown,,Difficult sampling on River Left due to mucky substrate and deep pools; Dual backpacks used.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,OZRSSPRNGS2014Jul28,OZRSSPRNGS2014Jul29,100,Calm,None,N/A,0,unknown,,Both backpack shockers quit working; only half of reach sampled
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,OZRSSPRNGS2017Jul24,OZRSSPRNGS2017Jul26,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE05,OZRSSprngs2023Aug01,OZRSSprngs2023Aug01,100,Calm,Rain,Moderate,0,unknown,Rained first half of the day.,Transects were spaced every 30m instead of 24m due to incorrect reach length in database. Ean extra 60m were sampled due to this error.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,OZRSSPRNGS2007Jul23,OZRSSPRNGS2007Jul25,30,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,OZRSSPRNGS2010Jul26,OZRSSPRNGS2010Jul28,25,Calm,None,N/A,0,unknown,,Deep and fast water in center of spring run - difficult to sample.  Callitriche and Elodea present in reach.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Sep04,0,Calm,None,N/A,0,unknown,,Could not measure discharge due to flow being too high.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul27,20,Calm,None,N/A,0,unknown,Rained previous 2 days,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,OZRSSprngs2019Jul29,OZRSSprngs2019Sep05,0,Calm,None,N/A,0,unknown,,Water was slightly cloudy. could see 3 ft into water. DO probe did not calibrate properly-no readings taken.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE06,OZRSSprngs2022Jul27,OZRSSprngs2022Aug03,0,Light,None,N/A,0,unknown,,Water normal level. Some cloudiness to the water but could see the bottom.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,OZRSSPRNGS2013Jul29,OZRSSPRNGS2013Aug16,95,Calm,None,N/A,0,unknown,,Phillips was high previous week due to rain; fish near margins and cover.  Found Cardamine bulbosa in stream channel at transect 11.
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,OZRSSPRNGS2016Jul25,OZRSSPRNGS2016Jul25,40,Calm,None,N/A,0,unknown,Rained day before,
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,OZRSSprngs2019Jul29,OZRSSprngs2019Jul29,20,Calm,None,N/A,0,unknown,,Water levels slightly higher (3 inches) than in the past
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE07,OZRSSprngs2022Jul27,OZRSSprngs2022Jul28,100,Calm,Rain,Light,0,unknown,,
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2009May01,PERIStfish2009May01,100,Calm,Rain,Moderate,0,unknown,Some thunder,water was clear; good visability
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2012May02,PERIStfish2012May02,10,Moderate,None,N/A,0,unknown,,Pratt Creek low; rained ~1.5 inches on Monday 4/30/12
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2015May12,PERIStfish2015May12,25,Calm,None,N/A,0,unknown,,water slightly turbid due to weekend rains
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2018May10,PERIStfish2018May10,100,Calm,None,N/A,0,unknown,Rained earlier in the day,
Pea Ridge National Military Park,PERI,PERIStfish01,PERIStfish2021May06,PERIStfish2021May06,0,Light,None,N/A,0,unknown,,High flow event week prior to sampling. Debris ~ 4ft up on bank. Fish community data seems comparable to previous years.
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2001Sep11,PIPEShiner2001Sep12,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Sand shiners had red and black paracites ( most every fish)
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2002Sep17,PIPEShiner2002Sep17,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,Most of the grasses are non-native. right bank maybe recorded as a category 4 habitat.
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2003Sep02,PIPEShiner2003Sep04,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2004Sep16,PIPEShiner2004Sep16,-999,Unknown,Unknown,Unknown,0,high flow,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2005Sep20,PIPEShiner2005Sep20,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,In pool 1 all fish were dead when the seine was pulled up.
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2006Aug29,PIPEShiner2006Aug30,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2007Aug28,PIPEShiner2007Aug28,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,raining,
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2008Aug26,PIPEShiner2008Aug26,-999,Unknown,Unknown,Unknown,-1,flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2009Aug24,PIPEShiner2009Aug25,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2010Aug31,PIPEShiner2010Aug31,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,Rained ~ 1.34 inches previous evening; water level up about 1/2 foot and turbid - about 5-6 inch visibility. NO FISH COLLECTED AT SITE 2
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2013Sep13,PIPEShiner2013Sep13,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,Water levels low; sampling effective.
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,Rained in the morning. About ~1 1/2 inches; stream up ~6 inches and turbid.
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2023Aug29,PIPEShiner2023Aug29,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,A lot of filamentous algae present. Difficult to get fish out tof seine and into the bucket
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Streambank is dominated by Reed Canary Grass.  Large boulders and cobble prevented from effective sampling.
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2002Sep17,PIPEShiner2002Sep17,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Northern pike was pools 2 and 3.
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Picture 5-8 of Topeka Shiner 35 mm camera; Kate.  Picture 9 Black Bullhead; 10 White Sucker; 11 Green Sunfish; 12 sampling; 13.14 Male Topeka Shiner; 15 Sand Shiner; 16.17 Johnny Darter.
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,-999,Unknown,Unknown,Unknown,0,high flow,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2005Sep20,PIPEShiner2005Sep20,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2006Aug29,PIPEShiner2006Aug29,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2007Aug28,PIPEShiner2007Aug28,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,raining,sampling very effective at site 1 due to soft sediment; difficult to seine run habitat due to large cobble
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2008Aug26,PIPEShiner2008Aug26,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2009Aug24,PIPEShiner2009Aug25,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2010Aug31,PIPEShiner2010Aug31,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,Rained ~ 1.34 inches previous evening; water up about 1/2 foot and turbid ~ 5-6 inch visibility
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2011Aug31,PIPEShiner2011Aug31,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,High water levels this spring and early summer. Some side channels still had flowing water. No Topeka shiners caught during seining. Used electrofishing on site #3 (pool) and site #5 (run) to collect 
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2012Aug22,PIPEShiner2012Aug22,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2013Sep13,PIPEShiner2013Sep14,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,The weather was also raining.
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2015Sep12,PIPEShiner2015Sep12,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,pictures taken by SDSU students and faculty
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2016Sep10,PIPEShiner2016Sep10,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2021Aug26,PIPEShiner2021Aug26,-999,Unknown,Unknown,Unknown,0,flow between pools,raining,Rained 2 hours before sampling. Water levels rose ~ 6 inches from previous day. Water turbid - could not see stream bottom. Also cloudy.
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2022Aug18,PIPEShiner2022Aug18,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2023Aug29,PIPEShiner2023Aug29,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,Pool had aquatic vegetation in center of channel making it difficult to get fish out of seine
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2001Sep11,PIPEShiner2001Sep11,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Northern Pike 0.6 M in length.  Large boulders and cobble prevented from effective sampling
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2002Sep17,PIPEShiner2002Sep17,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Lake appears lower than last year.  Northern pike escaped during siening in pool 5.
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2003Sep02,PIPEShiner2003Sep04,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Middle site 2;  GPS data was collected 12 feet sw of stream; Middle site 3; 5 feet N of creek;  Middle 2B IGNORE!  Two runs with sein in pool 3
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2004Sep16,PIPEShiner2004Sep16,-999,Unknown,Unknown,Unknown,0,high flow,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2005Sep20,PIPEShiner2005Sep20,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01middl,PIPEShiner2006Aug29,PIPEShiner2006Aug29,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2001Sep11,PIPEShiner2001Sep11,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2002Sep17,PIPEShiner2002Sep17,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,Couldn't get a GPS reading for pool 2.  Caught 38 cm northern pike in pool 2.
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2003Sep02,PIPEShiner2003Sep04,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,Pictures: 19.20 Green Sunfish;  21.22 Black Bullhead;  23 Common Shiner;  24.25 Johnny Darter;  1.2 Bluntnose Minnow;  3.4 Blacknose Dace;  Down Stream GPS recorded points upstream to downstream (8.8
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2004Sep16,PIPEShiner2004Sep16,-999,Unknown,Unknown,Unknown,0,high flow,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2005Sep20,PIPEShiner2005Sep20,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Pipestone National Monument,PIPE,PIPEShiner01upper,PIPEShiner2006Aug29,PIPEShiner2006Aug29,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2001Aug28,TAPRShiner2001Aug31,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Pool 4 too large to seine efficiently
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,Pool 4 is the plunge pool for the road culvert
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2004Oct04,TAPRShiner2004Oct05,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,raining,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2007Sep09,TAPRShiner2007Sep11,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2008Sep07,TAPRShiner2008Sep09,-999,Unknown,Unknown,Unknown,0,flow between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,Unknown,Unknown,Unknown,0,flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2010Sep07,TAPRShiner2010Sep07,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Site #2 had no fish
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2013Sep18,TAPRShiner2013Sep18,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,Mostly crayfish in samples;  Could tell water was up in previous weeks due to ~14 inches rain but likely dry prior to the heavy rain.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2014Sept09,TAPRShiner2014Sep09,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,very windy; difficult to get velocity; site 3 difficult due to debris and boulders
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2015Aug30,TAPRShiner2015Aug30,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2016Aug31,TAPRShiner2016Sep01,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,partly cloudy,DLM - Darin. APB = Alex Bybel. NTS = Nick Simpson (IOWA STATE)
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2017Sep05,TAPRShiner2017Sep06,-999,Unknown,Unknown,Unknown,-1,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2018Sep04,TAPRShiner2018Sep04,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,Very low water levels
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2019Sep10,TAPRShiner2019Sep10,-999,Unknown,Unknown,Unknown,0,trickle between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2021Sep07,TAPRShiner2021Sep09,-999,Unknown,Unknown,Unknown,0,isolated pools,clear-sunny,Rained ~ 5 inches 5 days prior to sampling reach. Could not get 5 sites sampled.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01lower,TAPRShiner2022Aug16,TAPRShiner2022Aug17,-999,Unknown,Unknown,Unknown,0,isolated pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2001Aug28,TAPRShiner2001Aug28,-999,Unknown,Unknown,Unknown,0,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2002Sep30,TAPRShiner2002Oct03,-999,Unknown,Unknown,Unknown,0,isolated pools,raining,Nothing found in pools 2 and 4
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2003Oct06,TAPRShiner2003Oct08,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,raining,Quit raining half way through sampling
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2005Oct03,TAPRShiner2005Oct05,-999,Unknown,Unknown,Unknown,0,moderate flow between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2007Sep09,TAPRShiner2007Sep11,-999,Unknown,Unknown,Unknown,-1,isolated pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2008Sep07,TAPRShiner2008Sep09,-999,Unknown,Unknown,Unknown,-1,trickle between pools,clear-sunny,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,-999,Unknown,Unknown,Unknown,-1,flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2010Sep07,TAPRShiner2010Sep07,-999,Unknown,Unknown,Unknown,-1,trickle between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2013Sep18,TAPRShiner2013Sep18,-999,Unknown,Unknown,Unknown,-1,flow between pools,clear-sunny,Mostly crayfish in samples;  Rained ~14 inches in previous 3 weeks but likely dry previous to that.
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2014Sept09,TAPRShiner2014Sep10,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2015Aug30,TAPRShiner2015Aug30,-999,Unknown,Unknown,Unknown,-1,trickle between pools,cloudy,site 4 difficult to sample due to overhanging vegetation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2016Aug31,TAPRShiner2016Sep01,-999,Unknown,Unknown,Unknown,-1,moderate flow between pools,partly cloudy,
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2017Sep05,TAPRShiner2017Sep06,-999,Unknown,Unknown,Unknown,-1,trickle between pools,clear-sunny,pool 1 - a lot of vegetation in the stream
Tallgrass Prairie National Preserve,TAPR,TAPRShiner01middl,TAPRShiner2018Sep04,TAPRShiner2018Sep04,-999,Unknown,Unknown,Unknown,-1,isolated pools,raining,No fish at site 1 & 2. Stream was dry a few weeks before sampling.
